ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Education_Original,Age,Total_Spending,Income_Bin,Income_scaled,Recency_scaled,Age_scaled,Total_Spending_scaled,PCA1,PCA2
3037,1983,4,3,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,PhD,43,410,1,-0.08341102914338212,-0.5908752083023561,-1.1846865447743538,-0.32518416838625874,-0.5993328578935189,-0.8471946979535128
1473,1960,0,4,47823.0,0,1,2013-07-23,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2n Cycle,66,72,1,-0.17637067823726818,-1.696000712049594,0.7349565056038408,-0.8865388738697746,-0.5695750621416584,-1.381192987821129
1016,1959,4,4,34554.0,0,1,2014-03-30,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,3,11,0,PhD,67,55,1,-0.7064444143037805,-0.21098831638924315,0.818419246924632,-0.9147726904177621,-0.8975629997108795,0.10940527187055892
4518,1979,2,5,85693.0,0,1,2013-04-20,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,3,11,0,Graduation,47,1169,1,1.3364707103254585,0.3415744354843757,-0.8508355794911895,0.9353726998444766,1.338906665937797,-0.039045964253482085
9370,1945,4,3,65846.0,0,0,2013-05-17,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,3,11,0,PhD,81,1120,1,0.5436171840829331,0.6523909834132863,1.986897625415707,0.853992875676748,1.4841446724914023,1.0482090114819063
8908,1959,2,3,87195.0,0,0,2014-05-08,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,0,3,11,1,Graduation,67,1097,1,1.3964730278755302,-0.48726969232605255,0.818419246924632,0.815794182700059,1.7144523281588018,-0.40731209602224266
8373,1979,1,5,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,3,11,0,Basic,47,29,1,-1.1043292896691028,1.550305455207917,-0.8508355794911895,-0.9579538216088017,-1.5944979003495572,1.408786700763008
7533,1964,2,3,49096.0,1,1,2013-09-24,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,3,11,0,Graduation,62,187,1,-0.12551651695814614,-1.1779731321680762,0.4011055403206766,-0.6955454089863299,-0.4802289626030889,-0.9825656869114855
2683,1969,2,3,52413.0,0,2,2013-02-02,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,3,11,0,Graduation,57,910,1,0.006991929988317132,0.2379689195080722,-0.016208166283278792,0.5052222006721967,0.34856739971754575,0.19580023614422992
3629,1978,2,4,38557.0,1,0,2012-12-19,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,3,11,0,Graduation,48,145,1,-0.5465314468251273,-1.1089027881838738,-0.7673728381703985,-0.7652995439872401,-1.1191403586738073,-1.180391468072707
10991,1960,3,3,89058.0,0,0,2012-12-07,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,3,11,0,Master,66,850,1,1.470896674743562,-1.0743676161917726,0.7349565056038408,0.405573436385182,1.4524101921104613,-0.9758787364810942
5077,1979,2,5,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,Graduation,47,969,1,1.0011048941917355,-0.1073828004129396,-0.8508355794911895,0.6032101522210944,0.8730934883808318,-0.42791417147117267
7431,1991,4,4,68126.0,0,0,2012-11-10,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,3,11,1,PhD,35,1820,1,0.6346992639858383,-0.31459383236554667,-1.8523884753406823,2.0165617923585857,1.3145550418349428,-0.936703653807569
3267,1963,3,5,57288.0,0,1,2014-06-25,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,3,11,0,Master,63,608,1,0.20173979820176557,-0.763551068262862,0.48456828164146765,0.003656753760889588,0.24982884738760194,-0.6257349230712608
999,1991,2,4,86037.0,0,0,2013-01-02,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,3,11,1,Graduation,35,730,1,1.3502129188722127,1.5848406272000182,-1.8523884753406823,0.2062759078111527,0.6215948370012272,0.9414113602402848
9215,1980,4,3,43974.0,1,0,2012-12-12,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,3,11,0,PhD,46,551,1,-0.3301316104944093,-1.0398324441996714,-0.9342983208119806,-0.09100957231177433,-0.5550844070886475,-1.210473387725521
2286,1962,2,4,50785.0,1,1,2013-09-10,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,3,11,0,Graduation,64,114,1,-0.05804387092480986,-0.763551068262862,0.5680310229622587,-0.8167847388688644,-0.46328329904229637,-0.5391161629194374
1592,1970,2,3,90765.0,0,0,2014-01-24,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,3,11,0,Graduation,56,1724,1,1.5390883898287633,-0.8326214122470643,-0.09967090760406987,1.857123769499362,2.271941316095163,-1.0437130895993791
367,1978,0,3,36550.0,1,0,2013-02-19,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,3,11,0,2n Cycle,48,577,1,-0.6267076461080794,0.8596020153658934,-0.7673728381703985,-0.047828441120734644,-0.6431319639054296,0.6792559491500803
5234,1967,0,5,30753.0,1,1,2013-07-11,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,3,11,0,2n Cycle,59,81,1,-0.8582878290892815,1.2394889072790063,0.15071731635830335,-0.8715915592267224,-1.1134290831544096,1.3430711647450295
9862,1969,2,5,21918.0,1,0,2013-11-14,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Graduation,57,33,1,-1.211230888713039,-0.4181993483418502,-0.016208166283278792,-0.9513105706563342,-1.4909252057855835,-0.26468203691802145
9805,1953,3,5,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,Master,73,660,1,0.1554397409177888,0.5487854674369828,1.3191956948493784,0.09001901614296895,0.523386706254935,0.8491427431912612
6205,1967,3,4,32557.0,1,0,2014-02-24,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,3,11,1,Master,59,80,1,-0.7862211307801408,-1.2470434761522784,0.15071731635830335,-0.8732523719648393,-1.1213488812568368,-1.0549520394081346
8442,1985,3,3,19510.0,2,0,2013-09-04,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,Master,41,30,1,-1.3074263485403177,0.47971512345278045,-1.351612027415936,-0.9562930088706849,-1.8874020732710854,0.2651193417673153
7386,1976,2,2,30992.0,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Graduation,50,43,1,-0.8487401900117402,1.170418563294804,-0.6004473555288163,-0.934702443275165,-1.3466085825874383,1.0873387745633194
7215,1983,2,4,101970.0,0,0,2013-03-12,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,3,11,1,Graduation,43,1135,1,1.986708874614751,0.6869261554053875,-1.1846865447743538,0.8789050667485016,1.6683364761112593,0.1637716131935021
1491,1965,0,5,71488.0,0,0,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,3,11,0,2n Cycle,61,559,1,0.7690053835619641,1.3085592512632087,0.3176427989998855,-0.07772307040683904,0.5878797214236243,1.2889425837955135
11071,1984,2,4,79607.0,0,0,2013-04-21,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,3,11,1,Graduation,42,1923,1,1.0933454742337565,-0.4181993483418502,-1.2681492860951449,2.187625504384627,1.8952744576179839,-0.9300145968542715
3381,1953,3,3,54348.0,1,1,2014-06-08,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,3,11,0,Master,73,90,1,0.08429185306380897,0.06529305954756628,1.3191956948493784,-0.8566442445836702,-0.17837438710511583,0.44253669948128904
8268,1961,4,3,51381.5,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,PhD,65,404,1,-0.0342147215116156,-0.9016917562312667,0.6514937642830498,-0.3351490448149602,-0.1017342874902438,-0.6796569652348277
11051,1956,4,5,77376.0,1,1,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,PhD,70,661,1,1.0042208600831508,0.790531671381691,1.0688074708870052,0.09167982888108586,1.048001851803453,0.955871148346149
8026,1952,2,3,62998.0,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,Graduation,74,463,1,0.4298444807656201,-1.350648992128582,1.4026584361701695,-0.23716109326606247,0.46874883146114327,-0.9588789158541262
433,1958,3,1,61331.0,1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,Master,68,632,1,0.3632506969067855,-0.24552348838134433,0.901881988245423,0.04351625947569545,0.5080955732446937,-0.03448506391290865
9597,1969,2,3,73448.0,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,Graduation,57,725,1,0.8473040136539353,-1.350648992128582,-0.016208166283278792,0.19797184412056815,0.6815707218629625,-1.376772884609797
1295,1963,2,3,51381.5,0,1,2013-08-11,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,3,11,0,Graduation,63,725,1,-0.0342147215116156,1.6193757991921194,0.48456828164146765,0.19797184412056815,0.2734448399027131,1.6736257482047545
5290,1964,4,3,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,PhD,62,279,1,-0.4269262945315756,0.06529305954756628,0.4011055403206766,-0.542750637079574,-0.5555446937358537,0.22717199017161566
1685,1967,4,5,62981.0,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,PhD,59,1482,1,0.4291653599944142,-0.970762100215469,0.15071731635830335,1.4552070868750697,1.298845697844474,-1.0091142342272383
5342,1976,1,2,9548.0,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,Basic,50,29,1,-1.7053911204669583,-0.6254103802944573,-0.6004473555288163,-0.9579538216088017,-1.9915887795382237,-0.5771869749686852
9579,1959,4,3,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,PhD,67,106,1,-0.7380834525858423,0.4106447794685781,0.818419246924632,-0.8300712407737997,-0.8477876259700163,0.7051394115535569
7660,1973,4,1,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,PhD,53,49,1,-0.6542719597629059,-0.4181993483418502,-0.3500591315664431,-0.9247375668464636,-1.177091836515802,-0.39211178011086234
1461,1965,4,2,36921.0,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,PhD,61,38,1,-0.6118868339835277,0.8596020153658934,0.3176427989998855,-0.9430065069657496,-0.9577543153849323,1.0062932301444727
821,1992,3,4,92859.0,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,Master,34,2077,1,1.622740089529063,-0.1073828004129396,-1.9358512166614734,2.4433906660546314,2.2657881402829267,-0.8546745109261155
11084,1976,3,5,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,Master,50,1053,1,0.5139755598338298,-1.557860024081189,-0.6004473555288163,0.7427184222229148,0.6653010881092356,-1.7321423471437318
8690,1962,2,3,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,Graduation,64,1385,1,1.353169091640991,0.8250668433737922,0.5680310229622587,1.2941082512777293,1.9736359791631402,0.7676692763124982
2937,1974,4,4,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,PhD,52,871,1,0.6437275754148104,-0.07284762842083842,-0.43352187288723415,0.4404505038856371,0.6265222146007179,-0.2527309655662942
9701,1988,2,5,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,Graduation,38,312,1,-0.4136634653527315,-1.2470434761522784,-1.6020002513783091,-0.487943816721716,-1.0599973257046995,-1.5521559732493742
9949,1976,2,3,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,Graduation,50,877,1,0.3024494137435304,-0.4527345203339514,-0.6004473555288163,0.4504153803143386,0.3467898100208216,-0.6367308089129252
10837,1975,2,3,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,Graduation,51,68,1,-1.1297763444489934,-0.07284762842083842,-0.5169846142080252,-0.8931821248222422,-1.5179790982001191,-0.06964189791041143
3120,1981,2,5,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,Graduation,45,22,1,-0.546930929631719,-0.0037772844366360664,-1.0177610621327717,-0.9695795107756201,-1.2980386184635566,-0.16936475139519552
5885,1973,0,3,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,2n Cycle,53,211,1,-0.661143064036283,1.550305455207917,-0.3500591315664431,-0.655685903271524,-0.9547932918623343,1.4875411080756467
4050,1966,3,3,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,Master,60,127,1,-0.10518284210262918,0.5487854674369828,0.23418005767909442,-0.7951941732733445,-0.5381471907740615,0.6406057230604071
3830,1953,3,3,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,Master,73,459,1,0.28427294604360853,0.3415744354843757,1.3191956948493784,-0.24380434421853012,0.38084191314917065,0.6592250440469654
7987,1969,2,3,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,Graduation,57,460,1,0.5396623042976754,1.6193757991921194,-0.016208166283278792,-0.2421435314804132,0.23902275370255682,1.528640893368129
7798,1972,0,5,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,2n Cycle,54,429,1,-0.235454185332179,-0.7290158962707608,-0.266596390245652,-0.29362872636203746,-0.4467247911161111,-0.7360177615753527
92,1988,2,1,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,Graduation,38,89,1,-0.7215448643929463,-1.2815786481443796,-1.6020002513783091,-0.8583050573217871,-1.5234459797496243,-1.5420537931170188
7055,1952,4,5,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,PhD,74,1021,1,0.3504272988151923,0.27250409150017335,1.4026584361701695,0.6895724146031738,1.0793591373367066,0.5565443382255495
10240,1949,2,5,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,Graduation,77,1381,1,0.6844748216871628,-1.350648992128582,1.6530466601325426,1.2874650003252617,1.7426629351130645,-0.9995231348348189
3025,1958,2,4,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,Graduation,68,306,1,-0.09072156450401003,-1.557860024081189,0.901881988245423,-0.49790869315041747,-0.200655579873774,-1.2337540941309808
9283,1978,2,4,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,Graduation,48,18,1,0.31802924320060627,-0.0037772844366360664,-0.7673728381703985,-0.9762227617280878,-0.6431600444437895,-0.1678947140889835
9970,1977,2,5,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,Graduation,49,162,1,0.12531873730077545,-1.5923951960732903,-0.6839100968496074,-0.7370657274392526,-0.6276507890169004,-1.674815539017167
2730,1955,2,4,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,Graduation,71,1231,1,1.1217087535017665,0.5142502954448817,1.1522702122077961,1.038343089607725,1.7861043649554817,0.6492976234822706
2795,1958,3,4,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Master,68,13,1,-0.8674759336408904,-1.696000712049594,0.901881988245423,-0.9845268254186723,-1.067415593258656,-1.2826613034579049
9260,1945,4,3,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,PhD,81,1706,1,0.723783929855785,-1.0052972722075701,1.986897625415707,1.8272291402132577,2.23033893922684,-0.6151496290265781
8182,1984,2,3,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,Graduation,42,121,1,-1.1588986410495277,1.4466999392316133,-1.2681492860951449,-0.805159049702046,-1.6392691248483342,1.1976787940583917
10095,1975,4,2,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,PhD,51,1293,1,0.8759469308865593,-1.3851841641206832,-0.5169846142080252,1.1413134793709734,1.2098936534487794,-1.5934909174757863
8475,1973,4,3,157243.0,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0,PhD,53,1608,1,4.194770191488994,1.6884461431763216,-0.3500591315664431,1.6644694918778005,3.9578070031552355,1.1359588767396036
4370,1966,2,5,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,Graduation,60,88,1,-0.3497861645787204,1.170418563294804,0.23418005767909442,-0.859965870059904,-0.7360431121672091,1.2602859117447078
10573,1953,2,2,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,Graduation,73,421,1,0.41198759931097156,-0.763551068262862,1.3191956948493784,-0.3069152282669727,0.4007659178006176,-0.4100021266884808
3712,1959,2,2,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,Graduation,67,259,1,0.0037561192549244496,0.47971512345278045,0.818419246924632,-0.5759668918419123,-0.16424675146426726,0.7032585157677357
6637,1988,2,4,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,Graduation,38,1117,1,0.5877600342113148,-0.1073828004129396,-1.6020002513783091,0.8490104374623972,0.5604090756065856,-0.6038572135209807
3152,1957,2,5,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,Graduation,69,89,1,-1.044526713522327,1.204953735286905,0.9853447295662141,-0.8583050573217871,-1.016065553877171,1.536123844722818
5610,1965,2,5,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,Graduation,61,36,1,-0.750307626467548,0.30703926349227456,0.3176427989998855,-0.9463281324419834,-1.0676188778903117,0.4848056233535381
6460,1982,2,3,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,Graduation,44,57,1,-0.9395825802306903,0.9977427033342982,-1.1012238034535626,-0.9114510649415283,-1.5274167893734962,0.7983743166099891
1349,1970,2,3,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,Graduation,56,148,1,-0.07154638978760895,-1.557860024081189,-0.09967090760406987,-0.7603171057728894,-0.6259266245587725,-1.4765011439679432
1880,1959,4,5,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,PhD,67,93,1,0.05189379744922299,-1.1089027881838738,0.818419246924632,-0.8516618063693194,-0.3540962669673626,-0.8134445854277652
641,1967,2,4,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,Graduation,59,119,1,-0.0065505371551411295,0.9632075313421969,0.15071731635830335,-0.8084806751782798,-0.4917175647423667,1.0116419038933175
8717,1975,4,3,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,PhD,51,1835,1,1.126103064374275,0.2379689195080722,-0.5169846142080252,2.0414739834303393,2.0289128177992466,-0.10055184515130103
10314,1948,4,3,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,PhD,78,1318,1,1.262326701422041,1.0322778753263993,1.7365094014533338,1.1828337978238963,2.1443849551410494,1.2788519883213703
10854,1970,4,3,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,PhD,56,45,1,-0.5347067557500134,1.4121647672395123,-0.09967090760406987,-0.9313808177989312,-0.9928774052507284,1.4250267415767015
10492,1959,2,5,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,Graduation,67,10,1,-0.5573973791644212,1.6193757991921194,0.818419246924632,-0.989509263633023,-0.8043941084005111,1.864201054113293
6935,1951,0,3,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,2n Cycle,75,978,1,1.049002882702079,-0.17645314439714196,1.4861211774909606,0.6181574668641466,1.522420223543494,0.09904079208806044
7698,1976,4,3,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,PhD,50,191,1,-0.02348860815462875,1.1013482193106017,-0.6004473555288163,-0.6889021580338622,-0.6145199242986608,0.9469192071161976
3559,1988,0,3,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,2n Cycle,38,57,1,-1.4377376400505266,0.9632075313421969,-1.6020002513783091,-0.9114510649415283,-2.0007011930149377,0.6733047449534393
10562,1946,3,3,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,Master,80,1033,1,0.5831260336548512,-0.970762100215469,1.9034348840949158,0.7095021674605767,1.3548454813300652,-0.5298632423114631
10796,1984,3,3,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,Master,42,66,1,-0.8693135545512122,-1.143437960175975,-1.2681492860951449,-0.8965037502984761,-1.5609071088258593,-1.3108099710103276
2563,1961,1,3,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,Basic,65,43,1,-0.9583183238598405,1.0668130473185005,0.6514937642830498,-0.934702443275165,-1.0986059550054719,1.3158361934760334
3518,1983,2,3,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,Graduation,43,50,1,-1.0772843036628454,-0.14191797240504078,-1.1846865447743538,-0.9230767541083467,-1.6774215845394873,-0.3090284237871397
5823,1970,4,4,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,PhD,56,39,1,-0.7963679940675698,0.47971512345278045,-0.09967090760406987,-0.9413456942276327,-1.2005193826773612,0.5473061104004612
3934,1966,2,3,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,Graduation,60,608,1,0.3614530242771229,-0.5218048643181538,0.23418005767909442,0.003656753760889588,0.29990488999093057,-0.46876335810710223
6982,1976,2,3,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,Graduation,50,1581,1,0.87207194766262,-1.2125083041601774,-0.6004473555288163,1.6196275479486437,1.5137771529421975,-1.475415461639387
6431,1964,4,3,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,PhD,62,68,1,-0.2588239295177928,-1.2470434761522784,0.4011055403206766,-0.8931821248222422,-0.7073970336949041,-1.0281638562056035
9733,1978,1,5,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,Basic,48,80,1,-1.0928241848392621,0.09982823153966747,-0.7673728381703985,-0.8732523719648393,-1.5402937522742575,0.02866911394416464
5602,1989,4,5,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,PhD,37,1282,1,0.5886388963858165,1.6884461431763216,-1.6854629926991003,1.1230445392516875,0.7657917291365044,1.0874300390328417
7829,1900,0,2,36640.0,1,0,2013-09-26,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,2n Cycle,126,65,1,-0.6231123008487541,1.7229813151684228,5.742720984851305,-0.898164563036593,0.49556587133307084,3.2230783572045087
1324,1988,2,3,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,Graduation,38,91,1,-0.5339477384174891,1.5157702832158158,-1.6020002513783091,-0.8549834318455533,-1.32896393943247,1.1360866410503008
326,1973,2,3,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,Graduation,53,315,1,-0.04354264504553154,-0.38366417634974903,-0.3500591315664431,-0.48296137850736526,-0.45715001077467493,-0.42829047761746886
7224,1977,2,3,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,Graduation,49,31,1,-0.8343188606937801,-0.8671565842391655,-0.6839100968496074,-0.954632196132568,-1.4180633551832527,-0.8947587023335405
6999,1980,3,3,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,Master,46,834,1,0.6960198747976626,1.0668130473185005,-0.9342983208119806,0.3790004325753114,0.5163333551461342,0.7155787404112117
9938,1954,2,3,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,Graduation,72,1600,1,1.1117216833369743,1.1358833913027029,1.2357329535285873,1.6511829899728652,2.230594544907111,1.2349588505858247
6422,1954,2,3,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,Graduation,72,1270,1,1.3774176980011066,-1.0052972722075701,1.2357329535285873,1.1031147863942845,1.9930063918976963,-0.8139351711805702
3182,1973,4,4,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,PhD,53,263,1,-0.21508056219600286,1.1013482193106017,-0.3500591315664431,-0.5693236408894446,-0.5999374353523719,1.0181506078485292
